ID	allele_type
EC00941	accessory
EC00942	accessory
EC00944	accessory
EC00945	accessory
EC00946	accessory
EC00947	accessory
EC00948	accessory
EC00949	accessory
EC00950	accessory
EC00951	accessory
EC00952	accessory
EC00953	accessory
EC00954	accessory
EC00955	accessory
EC00956	accessory
EC00957	accessory
EC00958	accessory
EC00959	accessory
EC00960	accessory
EC00961	accessory
EC00962	accessory
EC00963	accessory
EC00964	accessory
EC00965	accessory
EC00966	accessory
EC00967	accessory
EC00968	accessory
EC00969	accessory
EC00970	accessory
EC00971	accessory
EC00972	accessory
EC00973	accessory
EC00974	accessory
EC00975	accessory
EC00976	accessory
EC00977	accessory
EC00978	accessory
EC00979	accessory
EC00980	accessory
EC00981	accessory
EC00982	accessory
EC00983	accessory
EC00984	accessory
EC00986	accessory
EC00987	accessory
EC00988	accessory
EC00989	accessory
EC00990	accessory
EC00991	accessory
EC00992	accessory
EC00993	accessory
EC00994	accessory
EC00995	accessory
EC00996	accessory
EC00997	accessory
EC00998	accessory
EC00999	accessory
EC01000	accessory
EC01001	accessory
EC01002	accessory
EC01003	accessory
EC01004	accessory
EC01005	accessory
EC01006	accessory
EC01007	accessory
EC01008	accessory
EC01009	accessory
EC01010	accessory
EC01011	accessory
EC01012	accessory
EC01013	accessory
EC01014	accessory
EC01015	accessory
EC01016	accessory
EC01017	accessory
EC01018	accessory
EC01019	accessory
EC01020	accessory
EC01021	accessory
EC01022	accessory
EC01023	accessory
EC01024	accessory
EC01025	accessory
EC01026	accessory
EC01027	accessory
EC01028	accessory
EC01029	accessory
EC01030	accessory
EC01031	accessory
EC01032	accessory
EC01033	accessory
EC01034	accessory
EC01035	accessory
EC01036	accessory
EC01037	accessory
EC01038	accessory
EC01039	accessory
EC01040	accessory
EC01041	accessory
EC01042	accessory
EC01043	accessory
EC01044	accessory
EC01045	accessory
EC01048	accessory
EC01049	accessory
EC01050	accessory
EC01051	accessory
EC01052	accessory
EC01053	accessory
EC01054	accessory
EC01055	accessory
EC01056	accessory
EC01057	accessory
EC01058	accessory
EC01059	accessory
EC01060	accessory
EC01061	accessory
EC01062	accessory
EC01069	accessory
EC01070	accessory
EC01071	accessory
EC01072	accessory
EC01073	accessory
EC01074	accessory
EC01075	accessory
EC01076	accessory
EC01077	accessory
EC01078	accessory
EC01079	accessory
EC01080	accessory
EC01081	accessory
EC01082	accessory
EC01083	accessory
EC01084	accessory
EC01085	accessory
EC01086	accessory
EC01087	accessory
EC01088	accessory
EC01089	accessory
EC01090	accessory
EC01091	accessory
EC01092	accessory
EC01093	accessory
EC01094	accessory
EC01095	accessory
EC01096	accessory
EC01097	accessory
EC01098	accessory
EC01101	accessory
EC01102	accessory
EC01103	accessory
EC01105	accessory
EC01130	accessory
EC01131	accessory
EC01133	accessory
EC01134	accessory
EC01135	accessory
EC01136	accessory
EC01137	accessory
EC01138	accessory
EC01139	accessory
EC01140	accessory
EC01141	accessory
EC01142	accessory
EC01143	accessory
EC01144	accessory
EC01145	accessory
EC01146	accessory
EC01147	accessory
EC01148	accessory
EC01149	accessory
EC01150	accessory
EC01151	accessory
EC01152	accessory
EC01153	accessory
EC01154	accessory
EC01155	accessory
EC01156	accessory
EC01157	accessory
EC01158	accessory
EC01159	accessory
EC01160	accessory
EC01161	accessory
EC01162	accessory
EC01163	accessory
EC01164	accessory
EC01165	accessory
EC01166	accessory
EC01167	accessory
EC01168	accessory
EC01169	accessory
EC01170	accessory
EC01171	accessory
EC01172	accessory
EC01173	accessory
EC01174	accessory
EC01175	accessory
EC01176	accessory
EC01177	accessory
EC01178	accessory
EC01179	accessory
EC01180	accessory
EC01181	accessory
EC01182	accessory
EC01183	accessory
EC01184	accessory
EC01185	accessory
EC01186	accessory
EC01187	accessory
EC01188	accessory
EC01189	accessory
EC01190	accessory
EC01191	accessory
EC01192	accessory
EC01193	accessory
EC01194	accessory
EC01195	accessory
EC01196	accessory
EC01197	accessory
EC01198	accessory
EC01199	accessory
EC01200	accessory
EC01201	accessory
EC01202	accessory
EC01203	accessory
EC01204	accessory
EC01205	accessory
EC01206	accessory
EC01207	accessory
EC01208	accessory
EC01209	accessory
EC01210	accessory
EC01211	accessory
EC01212	accessory
EC01213	accessory
EC01214	accessory
EC01215	accessory
EC01216	accessory
EC01217	accessory
EC01218	accessory
EC01219	accessory
EC01220	accessory
EC01221	accessory
EC01222	accessory
EC01223	accessory
EC01224	accessory
EC01225	accessory
EC01226	accessory
EC01227	accessory
EC01228	accessory
EC01229	accessory
EC01230	accessory
EC01231	accessory
EC01232	accessory
EC01233	accessory
EC01234	accessory
EC01235	accessory
EC01236	accessory
EC01237	accessory
EC01238	accessory
EC01239	accessory
EC01240	accessory
EC01241	accessory
EC01242	accessory
EC01243	accessory
EC01244	accessory
EC01245	accessory
EC01246	accessory
EC01248	accessory
EC01249	accessory
EC01250	accessory
EC01251	accessory
EC01252	accessory
EC01253	accessory
EC01254	accessory
EC01255	accessory
EC01256	accessory
EC01257	accessory
EC01258	accessory
EC01259	accessory
EC01260	accessory
EC01261	accessory
EC01262	accessory
EC01263	accessory
EC01264	accessory
EC01265	accessory
EC01266	accessory
EC01267	accessory
EC01268	accessory
EC01269	accessory
EC01270	accessory
EC01271	accessory
EC01272	accessory
EC01273	accessory
EC01274	accessory
EC01275	accessory
EC01276	accessory
EC01277	accessory
EC01278	accessory
EC01279	accessory
EC01280	accessory
EC01281	accessory
EC01282	accessory
EC01283	accessory
EC01287	accessory
EC01288	accessory
EC01289	accessory
EC01290	accessory
EC01291	accessory
EC01292	accessory
EC01293	accessory
EC01294	accessory
EC01295	accessory
EC01298	accessory
EC01299	accessory
EC01311	accessory
EC01312	accessory
EC01313	accessory
EC01314	accessory
EC01315	accessory
EC01316	accessory
EC01318	accessory
EC01319	accessory
EC01320	accessory
EC01321	accessory
EC01322	accessory
EC01323	accessory
EC01324	accessory
EC01325	accessory
EC01326	accessory
EC01327	accessory
EC01328	accessory
EC01329	accessory
EC01330	accessory
EC01331	accessory
EC01332	accessory
EC01333	accessory
EC01334	accessory
EC01335	accessory
EC01336	accessory
EC01337	accessory
EC01338	accessory
EC01339	accessory
EC01340	accessory
EC01341	accessory
EC01342	accessory
EC01343	accessory
EC01344	accessory
EC01345	accessory
EC01346	accessory
EC01347	accessory
EC01348	accessory
EC01349	accessory
EC01350	accessory
EC01351	accessory
EC01352	accessory
EC01353	accessory
EC01354	accessory
EC01355	accessory
EC01356	accessory
EC01357	accessory
EC01358	accessory
EC01359	accessory
EC01360	accessory
EC01388	accessory
EC01389	accessory
EC01390	accessory
EC01391	accessory
EC01392	accessory
EC01393	accessory
EC01394	accessory
EC01395	accessory
EC01396	accessory
EC01397	accessory
EC01398	accessory
EC01399	accessory
EC01400	accessory
EC01401	accessory
EC01402	accessory
EC01403	accessory
EC01404	accessory
EC01405	accessory
EC01406	accessory
EC01407	accessory
EC01408	accessory
EC01411	accessory
EC01412	accessory
EC01413	accessory
EC01414	accessory
EC01415	accessory
EC01416	accessory
EC01417	accessory
EC01418	accessory
EC01419	accessory
EC01420	accessory
EC01421	accessory
EC01422	accessory
EC01423	accessory
EC01424	accessory
EC01425	accessory
EC01426	accessory
EC01427	accessory
EC01428	accessory
EC01429	accessory
EC01430	accessory
EC01431	accessory
EC01432	accessory
EC01433	accessory
EC01434	accessory
EC01435	accessory
EC01436	accessory
EC01437	accessory
EC01438	accessory
EC01439	accessory
EC01440	accessory
EC01441	accessory
EC01444	accessory
EC01445	accessory
EC01446	accessory
EC01447	accessory
EC01453	accessory
EC01454	accessory
EC01455	accessory
EC01456	accessory
EC01457	accessory
EC01458	accessory
EC01459	accessory
EC01460	accessory
EC01461	accessory
EC01462	accessory
EC01463	accessory
EC01464	accessory
EC01478	accessory
EC01479	core
EC01480	core
EC01481	core
EC01482	core
EC01483	core
EC01484	core
EC01485	accessory
EC01486	core
EC01487	core
EC01488	core
EC01489	core
EC01490	core
EC01491	core
EC01492	core
EC01494	core
EC01495	core
EC01496	core
EC01498	core
EC01499	core
EC01500	core
EC01501	core
EC01502	core
EC01503	core
EC01504	core
EC01505	core
EC01506	core
EC01507	core
EC01508	core
EC01509	core
EC01510	core
EC01511	core
EC01512	core
EC01513	accessory
EC01514	core
EC01515	core
EC01516	core
EC01517	core
EC01518	core
EC01519	core
EC01520	accessory
EC01521	core
EC01522	core
EC01523	core
EC01524	accessory
EC01525	core
EC01526	core
EC01527	core
EC01528	core
EC01529	core
EC01530	core
EC01531	core
EC01532	core
EC01533	core
EC01534	accessory
EC01535	core
EC01536	core
EC01537	accessory
EC01538	core
EC01539	core
EC01540	core
EC01541	core
EC01542	accessory
EC01543	accessory
EC01544	core
EC01545	core
EC01546	core
EC01547	core
EC01548	core
EC01549	core
EC01550	core
EC01551	core
EC01552	core
EC01553	core
EC01554	core
EC01555	core
EC01556	core
EC01557	core
EC01558	core
EC01559	core
EC01560	core
EC01561	core
EC01562	core
EC01563	core
EC01564	core
EC01565	core
EC01566	core
EC01567	core
EC01568	core
EC01569	core
EC01570	core
EC01571	accessory
EC01572	core
EC01573	core
EC01574	core
EC01575	core
EC01576	core
EC01577	accessory
EC01578	core
EC01579	core
EC01580	core
EC01581	core
EC01582	core
EC01583	core
EC01584	core
EC01585	core
EC01586	core
EC01587	accessory
EC01588	core
EC01589	core
EC01590	core
EC01591	core
EC01592	core
EC01593	core
EC01594	accessory
EC01595	core
EC01596	core
EC01597	core
EC01598	core
EC01599	core
EC01600	core
EC01601	core
EC01602	core
EC01603	core
EC01604	accessory
EC01605	accessory
EC01606	accessory
EC01607	accessory
EC01608	accessory
EC01609	accessory
EC01610	core
EC01611	core
EC01612	core
EC01613	core
EC01614	core
EC01615	core
EC01616	core
EC01617	core
EC01618	accessory
EC01619	core
EC01620	core
EC01621	core
EC01622	core
EC01623	core
EC01624	core
EC01625	core
EC01626	core
EC01627	core
EC01628	accessory
EC01629	core
EC01630	core
EC01631	core
EC01632	accessory
EC01633	core
EC01634	core
EC01635	core
EC01636	core
EC01637	core
EC01638	core
EC01639	core
EC01640	core
EC01641	core
EC01642	core
EC01643	core
EC01644	core
EC01645	core
EC01646	core
EC01647	core
EC01648	core
EC01649	core
EC01650	core
EC01651	core
EC01652	core
EC01653	accessory
EC01654	core
EC01655	accessory
EC01656	core
EC01657	core
EC01658	core
EC01659	core
EC01660	accessory
EC01661	core
EC01662	core
EC01663	core
EC01664	core
EC01665	core
EC01666	core
EC01667	accessory
EC01668	accessory
EC01669	core
EC01670	core
EC01671	core
EC01672	core
EC01673	core
EC01674	core
EC01675	accessory
EC01676	accessory
EC01677	core
EC01678	core
EC01679	core
EC01680	core
EC01681	core
EC01686	core
EC01689	core
EC01691	core
EC01692	core
EC01693	core
EC01694	core
EC01695	core
EC01696	core
EC01708	accessory
EC01709	accessory
EC01710	accessory
EC01711	accessory
EC01712	accessory
EC01713	accessory
EC01781	accessory
EC01782	accessory
EC01783	accessory
EC01784	accessory
EC01787	accessory
EC01788	accessory
EC01789	core
EC01790	core
EC01791	core
EC01792	core
EC01793	core
EC01794	core
EC01795	core
EC01796	core
EC01797	core
EC01798	core
EC01799	core
EC01800	core
EC01801	core
EC01802	core
EC01803	accessory
EC01804	core
EC01805	accessory
EC01806	core
EC01807	core
EC01808	core
EC01809	core
EC01810	core
EC01811	core
EC01812	accessory
EC01813	core
EC01814	core
EC01815	core
EC01816	core
EC01817	core
EC01818	core
EC01819	core
EC01820	core
EC01821	core
EC01822	core
EC01823	core
EC01824	core
EC01825	core
EC01826	core
EC01827	core
EC01828	accessory
EC01829	core
EC01830	core
EC01831	core
EC01832	core
EC01833	core
EC01834	accessory
EC01835	core
EC01836	core
EC01837	core
EC01838	core
EC01839	core
EC01840	core
EC01841	core
EC01842	core
EC01843	accessory
EC01844	core
EC01845	core
EC01846	core
EC01847	core
EC01848	accessory
EC01849	core
EC01850	core
EC01851	core
EC01852	core
EC01853	core
EC01854	core
EC01855	core
EC01856	core
EC01857	accessory
EC01858	core
EC01859	core
EC01860	core
EC01861	core
EC01862	core
EC01863	core
EC01864	core
EC01865	accessory
EC01866	core
EC01867	core
EC01868	core
EC01869	core
EC01870	core
EC01871	core
EC01872	core
EC01873	core
EC01874	core
EC01875	core
EC01876	core
EC01877	core
EC01878	core
EC01879	core
EC01880	accessory
EC01881	core
EC01882	core
EC01883	core
EC01884	core
EC01885	core
EC01886	core
EC01887	core
EC01888	core
EC01889	core
EC01890	accessory
EC01891	core
EC01892	core
EC01893	accessory
EC01894	accessory
EC01895	core
EC01896	core
EC01897	accessory
EC01898	core
EC01899	core
EC01900	core
EC01901	core
EC01902	accessory
EC01903	core
EC01904	core
EC01905	core
EC01906	core
EC01907	core
EC01908	core
EC01909	core
EC01910	core
EC01911	core
EC01912	accessory
EC01913	accessory
EC01914	accessory
EC01915	accessory
EC01916	accessory
EC01917	accessory
EC01918	accessory
EC01919	accessory
EC01920	accessory
EC01921	accessory
EC01922	accessory
EC01923	accessory
EC01924	accessory
EC01925	accessory
EC01926	accessory
EC01927	core
EC01928	core
EC01929	core
EC01930	core
EC01931	core
EC01932	accessory
EC01933	core
EC01934	core
EC01935	accessory
EC01936	accessory
EC01937	accessory
EC01938	accessory
EC01939	accessory
EC01940	accessory
EC01941	accessory
EC01942	accessory
EC01943	accessory
EC01944	accessory
EC01945	accessory
EC01946	accessory
EC01947	accessory
EC01948	accessory
EC01949	accessory
EC01950	accessory
EC01951	accessory
EC01953	accessory
EC01954	accessory
EC01955	accessory
EC01956	accessory
EC01957	accessory
EC01958	accessory
EC01959	accessory
EC01960	core
EC01961	accessory
EC01962	accessory
EC01963	accessory
EC01964	accessory
EC01965	core
EC01966	core
EC01967	accessory
EC01968	core
EC01969	accessory
EC01970	accessory
EC01971	accessory
EC01972	accessory
EC01973	accessory
EC01974	accessory
EC01975	accessory
EC01976	accessory
EC01977	accessory
EC01978	accessory
EC01979	core
EC01980	core
EC01981	core
EC01982	accessory
EC01983	core
EC01984	core
EC01985	core
EC01986	core
EC01987	accessory
EC01988	accessory
EC01989	accessory
EC01990	accessory
EC01991	core
EC01992	core
EC01993	core
EC01994	accessory
EC01995	core
EC01996	core
EC01997	core
EC01998	core
EC01999	core
EC02000	core
EC02001	core
EC02002	core
EC02003	accessory
EC02004	accessory
EC02005	accessory
EC02006	accessory
EC02007	accessory
EC02008	core
