ID	allele_type
SALM_15248	core
SALM_15250	core
SALM_15253	core
SALM_15254	core
SALM_15255	core
SALM_15256	core
SALM_15257	core
SALM_15258	core
SALM_15259	core
SALM_15260	core
SALM_15268	core
SALM_15269	core
SALM_15270	core
SALM_15271	core
SALM_15272	core
SALM_15273	core
SALM_15275	core
SALM_15276	core
SALM_15277	core
SALM_15278	core
SALM_15279	core
SALM_15280	core
SALM_15281	core
SALM_15282	core
SALM_15283	core
SALM_15284	core
SALM_15285	core
SALM_15286	core
SALM_15287	core
SALM_15288	core
SALM_15289	core
SALM_15290	core
SALM_15291	core
SALM_15292	core
SALM_15293	core
SALM_15294	core
SALM_15296	core
SALM_15297	core
SALM_15298	core
SALM_15303	core
SALM_15304	core
SALM_15305	core
SALM_15306	core
SALM_15307	core
SALM_15308	core
SALM_15310	core
SALM_15311	core
SALM_15312	core
SALM_15313	core
SALM_15314	core
SALM_15315	core
SALM_15316	core
SALM_15317	core
SALM_15318	core
SALM_15319	core
SALM_15320	core
SALM_15321	core
SALM_15322	core
SALM_15323	core
SALM_15324	core
SALM_15325	core
SALM_15326	core
SALM_15327	core
SALM_15328	core
SALM_15329	core
SALM_15332	core
SALM_15333	core
SALM_15334	core
SALM_15335	core
SALM_15339	core
SALM_15345	core
SALM_15346	core
SALM_15347	core
SALM_15348	core
SALM_15349	core
SALM_15350	core
SALM_15353	core
SALM_15354	core
SALM_15356	core
SALM_15357	core
SALM_15358	core
SALM_15359	core
SALM_15360	core
SALM_15361	core
SALM_15362	core
SALM_15363	core
SALM_15364	core
SALM_15365	core
SALM_15366	core
SALM_15367	core
SALM_15368	core
SALM_15369	core
SALM_15370	core
SALM_15372	core
SALM_15373	core
SALM_15374	core
SALM_15375	core
SALM_15376	core
SALM_15377	core
SALM_15378	core
SALM_15379	core
SALM_15380	core
SALM_15381	core
SALM_15382	core
SALM_15383	core
SALM_15384	core
SALM_15385	core
SALM_15386	core
SALM_15387	core
SALM_15388	core
SALM_15401	core
SALM_15402	core
SALM_15403	core
SALM_15405	core
SALM_15406	core
SALM_15407	core
SALM_15408	core
SALM_15409	core
SALM_15410	core
SALM_15411	core
SALM_15412	core
SALM_15413	core
SALM_15414	core
SALM_15416	core
SALM_15417	core
SALM_15419	core
SALM_15420	core
SALM_15421	core
SALM_15422	core
SALM_15423	core
SALM_15424	core
SALM_15425	core
SALM_15426	core
SALM_15435	core
SALM_15436	core
SALM_15437	core
SALM_15438	core
SALM_15439	core
SALM_15442	core
SALM_15443	core
SALM_15444	core
SALM_15445	core
SALM_15446	core
SALM_15448	core
SALM_15449	core
SALM_15450	core
SALM_15451	core
SALM_15452	core
SALM_15453	core
SALM_15454	core
SALM_15455	core
SALM_15456	core
SALM_15457	core
SALM_15458	core
SALM_15459	core
SALM_15460	core
SALM_15461	core
SALM_15463	core
SALM_15464	core
SALM_15465	core
SALM_15466	core
SALM_15467	core
SALM_15468	core
SALM_15469	core
SALM_15473	core
SALM_15474	core
SALM_15475	core
SALM_15476	core
SALM_15477	core
SALM_15478	core
SALM_15479	core
SALM_15480	core
SALM_15481	core
SALM_15482	core
SALM_15483	core
SALM_15485	core
SALM_15486	core
SALM_15487	core
SALM_15488	core
SALM_15489	core
SALM_15490	core
SALM_15491	core
SALM_15492	core
SALM_15493	core
SALM_15494	core
SALM_15495	core
SALM_15496	core
SALM_15497	core
SALM_15500	core
SALM_15501	core
SALM_15502	core
SALM_15503	core
SALM_15504	core
SALM_15506	core
SALM_15507	core
SALM_15508	core
SALM_15509	core
SALM_15510	core
SALM_15511	core
SALM_15519	core
SALM_15520	core
SALM_15521	core
SALM_15522	core
SALM_15523	core
SALM_15524	core
SALM_15526	core
SALM_15527	core
SALM_15528	core
SALM_15529	core
SALM_15530	core
SALM_15531	core
SALM_15532	core
SALM_15533	core
SALM_15534	core
SALM_15535	core
SALM_15536	core
SALM_15537	core
SALM_15539	core
SALM_15540	core
SALM_15541	core
SALM_15542	core
SALM_15543	core
SALM_15544	core
SALM_15545	core
SALM_15546	core
SALM_15547	core
SALM_15548	core
SALM_15549	core
SALM_15550	core
SALM_15551	core
SALM_15552	core
SALM_15553	core
SALM_15554	core
SALM_15555	core
SALM_15556	core
SALM_15557	core
SALM_15558	core
SALM_15559	core
SALM_15560	core
SALM_15564	core
SALM_15565	core
SALM_15566	core
SALM_15567	core
SALM_15568	core
SALM_15569	core
SALM_15570	core
SALM_15571	core
SALM_15572	core
SALM_15573	core
SALM_15575	core
SALM_15576	core
SALM_15577	core
SALM_15578	core
SALM_15581	core
SALM_15583	core
SALM_15585	core
SALM_15586	core
SALM_15587	core
SALM_15588	core
SALM_15589	core
SALM_15590	core
SALM_15592	core
SALM_15593	core
SALM_15594	core
SALM_15595	core
SALM_15596	core
SALM_15597	core
SALM_15598	core
SALM_15599	core
SALM_15600	core
SALM_15601	core
SALM_15602	core
SALM_15603	core
SALM_15604	core
SALM_15605	core
SALM_15606	core
SALM_15607	core
SALM_15608	core
SALM_15609	core
SALM_15610	core
SALM_15611	core
SALM_15612	core
SALM_15615	core
SALM_15647	core
SALM_15648	core
SALM_15649	core
SALM_15650	core
SALM_15651	core
SALM_15652	core
SALM_15653	core
SALM_15654	core
SALM_15655	core
SALM_15656	core
SALM_15657	core
SALM_15658	core
SALM_15659	core
SALM_15660	core
SALM_15661	core
SALM_15662	core
SALM_15663	core
SALM_15664	core
SALM_15665	core
SALM_15666	core
SALM_15667	core
SALM_15668	core
SALM_15669	core
SALM_15670	core
SALM_15672	core
SALM_15673	core
SALM_15674	core
SALM_15677	core
SALM_15678	core
SALM_15680	core
SALM_15681	core
SALM_15682	core
SALM_15683	core
SALM_15684	core
SALM_15685	core
SALM_15686	core
SALM_15687	core
SALM_15688	core
SALM_15689	core
SALM_15690	core
SALM_15691	core
SALM_15692	core
SALM_15693	core
SALM_15694	core
SALM_15695	core
SALM_15696	core
SALM_15697	core
SALM_15698	core
SALM_15699	core
SALM_15700	core
SALM_15701	core
SALM_15702	core
SALM_15703	core
