ID	allele_type
CBOT_2895	accessory
CBOT_2279	accessory
CBOT_2278	accessory
CBOT_3547	accessory
CBOT_2276	accessory
CBOT_2275	accessory
CBOT_3306	accessory
CBOT_2118	accessory
CBOT_3152	accessory
CBOT_4030	accessory
CBOT_3862	accessory
CBOT_682	accessory
CBOT_876	accessory
CBOT_4675	accessory
CBOT_4664	accessory
CBOT_4686	accessory
CBOT_3392	accessory
CBOT_1258	accessory
CBOT_2814	accessory
CBOT_11836	accessory
CBOT_9678	accessory
CBOT_5310	accessory
CBOT_5309	accessory
CBOT_4858	accessory
CBOT_1856	accessory
CBOT_2194	accessory
CBOT_5500	accessory
CBOT_4613	accessory
CBOT_488	accessory
CBOT_3434	accessory
CBOT_9532	accessory
CBOT_9533	accessory
CBOT_10187	accessory
CBOT_3047	accessory
CBOT_6066	accessory
CBOT_6065	accessory
CBOT_6063	accessory
CBOT_1507	accessory
CBOT_1992	accessory
CBOT_3438	accessory
CBOT_2581	accessory
CBOT_3852	accessory
CBOT_694	accessory
CBOT_3342	accessory
CBOT_4974	accessory
CBOT_2899	accessory
CBOT_5599	accessory
CBOT_3974	accessory
CBOT_2432	accessory
CBOT_778	accessory
CBOT_10248	accessory
CBOT_1410	accessory
CBOT_146	accessory
CBOT_196	accessory
CBOT_8981	accessory
CBOT_3370	accessory
CBOT_2041	accessory
CBOT_3347	accessory
CBOT_1229	accessory
CBOT_2380	accessory
CBOT_5818	accessory
CBOT_4652	accessory
CBOT_6172	accessory
CBOT_4697	accessory
CBOT_1970	accessory
CBOT_4718	accessory
CBOT_5819	accessory
CBOT_4707	accessory
CBOT_2430	accessory
CBOT_6155	accessory
CBOT_3250	accessory
CBOT_2661	accessory
CBOT_4335	accessory
CBOT_2355	accessory
CBOT_725	accessory
CBOT_727	accessory
CBOT_4061	accessory
CBOT_4058	accessory
CBOT_723	accessory
CBOT_4057	accessory
CBOT_724	accessory
CBOT_4060	accessory
CBOT_7057	accessory
CBOT_2684	accessory
