ID	allele_type
EC_355	accessory
EC_356	accessory
EC_357	accessory
EC_358	accessory
EC_359	accessory
EC_360	accessory
EC_361	accessory
EC_362	accessory
EC_363	accessory
EC_364	accessory
EC_365	accessory
EC_366	accessory
EC_367	accessory
EC_368	accessory
EC_369	accessory
EC_370	accessory
EC_371	accessory
EC_372	accessory
EC_373	accessory
EC_374	accessory
EC_375	accessory
EC_376	accessory
EC_377	accessory
EC_378	accessory
EC_379	accessory
EC_380	accessory
EC_381	accessory
EC_382	accessory
EC_383	accessory
EC_384	accessory
EC_385	accessory
EC_386	accessory
EC_387	accessory
EC_388	accessory
EC_389	accessory
EC_390	accessory
EC_391	accessory
EC_392	accessory
EC_393	accessory
EC_394	accessory
EC_395	accessory
EC_396	accessory
EC_397	accessory
EC_398	accessory
EC_399	accessory
EC_400	accessory
EC_401	accessory
EC_402	accessory
EC_403	accessory
EC_404	accessory
EC_405	accessory
EC_406	accessory
EC_407	accessory
EC_408	accessory
EC_409	accessory
EC_410	accessory
EC_411	accessory
EC_412	accessory
EC_413	accessory
EC_414	accessory
EC_415	accessory
EC_416	accessory
EC_417	accessory
EC_418	accessory
EC_419	accessory
EC_420	accessory
EC_421	accessory
EC_422	accessory
EC_423	accessory
EC_424	accessory
EC_425	accessory
EC_426	accessory
EC_427	accessory
EC_428	accessory
EC_429	accessory
EC_430	accessory
EC_431	accessory
EC_432	accessory
EC_433	accessory
EC_434	accessory
EC_435	accessory
EC_436	accessory
EC_437	accessory
EC_438	accessory
EC_439	accessory
EC_440	accessory
EC_441	accessory
EC_442	accessory
EC_443	accessory
EC_444	accessory
EC_445	accessory
EC_446	accessory
EC_447	accessory
EC_448	accessory
EC_449	accessory
EC_450	accessory
EC_451	accessory
EC_452	accessory
EC_453	accessory
EC_454	accessory
EC_455	accessory
EC_456	accessory
EC_457	accessory
EC_458	accessory
EC_459	accessory
EC_460	accessory
EC_461	accessory
EC_462	accessory
EC_463	accessory
EC_464	accessory
EC_465	accessory
EC_466	accessory
EC_467	accessory
EC_468	accessory
EC_469	accessory
EC_470	accessory
EC_471	accessory
EC_472	accessory
EC_473	accessory
EC_474	accessory
EC_475	accessory
EC_476	accessory
EC_477	accessory
EC_478	accessory
EC_479	accessory
EC_480	accessory
EC_481	accessory
EC_482	accessory
EC_483	accessory
EC_484	accessory
EC_485	accessory
EC_486	accessory
EC_487	accessory
EC_488	accessory
EC_489	accessory
EC_490	accessory
EC_491	accessory
EC_492	accessory
EC_493	accessory
EC_494	accessory
EC_495	accessory
EC_496	accessory
EC_497	accessory
EC_498	accessory
EC_499	accessory
EC_500	accessory
EC_501	accessory
EC_502	accessory
EC_503	accessory
EC_504	accessory
EC_505	accessory
EC_506	accessory
EC_507	accessory
EC_508	accessory
EC_509	accessory
EC_510	accessory
EC_511	accessory
EC_512	accessory
EC_513	accessory
EC_514	accessory
EC_515	accessory
EC_516	accessory
EC_517	accessory
EC_518	accessory
EC_519	accessory
EC_520	accessory
EC_521	accessory
EC_522	accessory
EC_523	accessory
EC_524	accessory
EC_525	accessory
EC_526	accessory
EC_527	accessory
EC_528	accessory
EC_529	accessory
EC_530	accessory
EC_531	accessory
EC_532	accessory
EC_533	accessory
EC_534	accessory
EC_535	accessory
EC_536	accessory
EC_537	accessory
EC_538	accessory
EC_539	accessory
EC_540	accessory
EC_541	accessory
EC_542	accessory
EC_543	accessory
EC_544	accessory
EC_545	accessory
EC_546	accessory
EC_547	accessory
EC_548	accessory
EC_549	accessory
EC_550	accessory
EC_551	accessory
EC_552	accessory
EC_553	accessory
EC_554	accessory
EC_555	accessory
EC_556	accessory
EC_557	accessory
EC_558	accessory
EC_559	accessory
EC_560	accessory
EC_561	accessory
EC_562	accessory
EC_563	core
EC_564	accessory
EC_565	accessory
EC_566	accessory
EC_567	accessory
EC_568	accessory
EC_569	accessory
EC_570	accessory
EC_571	accessory
EC_572	accessory
EC_573	accessory
EC_574	accessory
EC_575	accessory
EC_576	accessory
EC_577	accessory
EC_578	accessory
EC_579	accessory
EC_580	accessory
EC_581	accessory
EC_582	accessory
EC_583	accessory
EC_584	accessory
EC_585	accessory
EC_586	accessory
EC_587	accessory
EC_588	accessory
EC_589	accessory
EC_590	accessory
EC_591	accessory
EC_592	accessory
EC_593	accessory
EC_594	accessory
EC_595	accessory
EC_596	accessory
EC_597	accessory
EC_598	accessory
EC_599	accessory
EC_600	accessory
EC_601	accessory
EC_602	accessory
EC_603	accessory
EC_604	accessory
EC_605	accessory
EC_606	accessory
EC_607	accessory
EC_608	accessory
EC_609	accessory
EC_610	accessory
EC_611	accessory
EC_612	accessory
EC_613	accessory
EC_614	accessory
EC_615	accessory
EC_616	accessory
EC_617	accessory
EC_618	accessory
EC_619	accessory
EC_620	accessory
EC_621	accessory
EC_622	accessory
EC_623	accessory
EC_624	accessory
EC_625	accessory
EC_626	accessory
EC_627	accessory
EC_628	accessory
EC_629	accessory
EC_630	accessory
EC_631	accessory
EC_632	accessory
EC_633	accessory
EC_634	accessory
EC_635	accessory
EC_636	accessory
EC_637	accessory
EC_638	accessory
EC_639	accessory
EC_640	accessory
EC_641	accessory
EC_642	accessory
EC_643	accessory
EC_644	accessory
EC_645	accessory
EC_646	accessory
EC_647	accessory
EC_648	accessory
EC_649	accessory
EC_650	accessory
EC_651	accessory
EC_652	accessory
EC_653	accessory
EC_654	accessory
EC_655	accessory
EC_656	accessory
EC_657	accessory
EC_658	accessory
EC_659	accessory
EC_660	accessory
EC_661	accessory
EC_662	accessory
EC_663	accessory
EC_664	accessory
EC_665	accessory
EC_666	accessory
EC_667	accessory
EC_668	accessory
EC_669	accessory
EC_670	accessory
EC_671	accessory
EC_672	accessory
EC_673	accessory
EC_674	accessory
EC_675	accessory
EC_676	accessory
EC_677	accessory
EC_678	accessory
EC_679	accessory
EC_680	accessory
EC_681	accessory
EC_682	accessory
EC_683	accessory
EC_684	accessory
EC_685	accessory
EC_686	accessory
EC_687	accessory
EC_688	accessory
EC_689	accessory
EC_690	accessory
EC_691	accessory
EC_692	accessory
EC_693	accessory
EC_694	accessory
EC_695	accessory
EC_696	accessory
EC_697	accessory
EC_698	accessory
EC_699	accessory
EC_700	accessory
EC_701	accessory
EC_702	accessory
EC_703	accessory
EC_704	accessory
EC_705	accessory
EC_706	accessory
EC_707	accessory
EC_708	accessory
EC_709	accessory
EC_710	accessory
EC_711	accessory
EC_712	accessory
EC_713	accessory
EC_714	accessory
EC_715	accessory
EC_716	accessory
EC_717	accessory
EC_718	accessory
EC_719	accessory
EC_720	accessory
EC_721	accessory
EC_722	accessory
EC_723	accessory
EC_724	accessory
EC_725	accessory
EC_726	accessory
EC_727	accessory
EC_728	accessory
EC_729	accessory
EC_730	accessory
EC_731	accessory
EC_732	accessory
EC_733	accessory
EC_734	accessory
EC_735	accessory
EC_736	accessory
EC_737	accessory
EC_738	accessory
EC_739	accessory
EC_740	accessory
EC_741	accessory
EC_742	accessory
EC_743	accessory
EC_744	accessory
EC_745	accessory
EC_746	accessory
EC_747	accessory
EC_748	accessory
EC_749	accessory
EC_750	accessory
EC_751	accessory
EC_752	accessory
EC_753	accessory
EC_754	accessory
EC_755	accessory
EC_756	accessory
EC_757	accessory
EC_758	accessory
EC_759	accessory
EC_760	accessory
EC_761	accessory
EC_762	accessory
EC_763	accessory
EC_764	accessory
EC_765	accessory
EC_766	accessory
EC_767	accessory
EC_768	accessory
EC_769	accessory
EC_770	accessory
EC_771	accessory
EC_772	accessory
EC_773	accessory
EC_774	accessory
EC_775	accessory
EC_776	accessory
EC_777	accessory
EC_778	accessory
EC_779	accessory
EC_780	accessory
EC_781	accessory
EC_782	accessory
EC_783	accessory
EC_784	accessory
EC_785	accessory
EC_786	accessory
EC_787	accessory
EC_788	accessory
EC_789	accessory
EC_790	accessory
EC_791	accessory
EC_792	accessory
EC_793	accessory
EC_794	accessory
EC_795	accessory
EC_796	accessory
EC_797	accessory
EC_798	accessory
EC_799	accessory
EC_800	accessory
EC_801	accessory
EC_802	accessory
EC_803	accessory
EC_804	accessory
EC_805	accessory
EC_806	accessory
EC_807	accessory
EC_808	accessory
EC_809	accessory
EC_810	accessory
EC_811	accessory
EC_812	accessory
EC_813	accessory
EC_814	accessory
EC_815	accessory
EC_816	accessory
EC_817	accessory
EC_818	accessory
EC_819	accessory
EC_820	accessory
EC_821	accessory
EC_822	accessory
EC_823	accessory
EC_824	accessory
EC_825	accessory
EC_826	accessory
EC_827	accessory
EC_828	accessory
EC_829	accessory
EC_830	accessory
EC_831	accessory
EC_832	accessory
EC_833	accessory
EC_834	accessory
EC_835	accessory
EC_836	accessory
EC_837	accessory
EC_838	accessory
EC_839	accessory
EC_840	accessory
EC_841	accessory
EC_842	accessory
EC_843	accessory
EC_844	accessory
EC_845	accessory
EC_846	accessory
EC_847	accessory
EC_848	accessory
EC_849	accessory
EC_850	accessory
EC_851	accessory
EC_852	accessory
EC_853	accessory
EC_854	accessory
EC_855	accessory
EC_856	accessory
EC_857	accessory
EC_858	accessory
EC_859	accessory
EC_860	accessory
EC_861	accessory
EC_862	accessory
EC_863	accessory
EC_864	accessory
EC_865	accessory
EC_866	accessory
EC_867	accessory
EC_868	accessory
EC_869	accessory
EC_870	accessory
EC_871	accessory
EC_872	accessory
EC_873	accessory
EC_874	accessory
EC_875	accessory
EC_876	accessory
EC_877	accessory
EC_878	accessory
EC_879	accessory
EC_880	accessory
EC_881	accessory
EC_882	accessory
EC_883	accessory
EC_884	accessory
EC_885	accessory
EC_886	accessory
EC_887	accessory
EC_888	accessory
EC_889	accessory
EC_890	accessory
EC_891	accessory
EC_892	accessory
EC_893	accessory
EC_894	accessory
EC_895	accessory
EC_896	accessory
EC_897	accessory
EC_898	accessory
EC_899	accessory
EC_900	accessory
EC_901	accessory
EC_902	accessory
EC_903	accessory
EC_904	accessory
EC_905	accessory
EC_906	accessory
EC_907	accessory
EC_908	accessory
EC_909	accessory
EC_910	accessory
EC_911	accessory
EC_912	accessory
EC_913	accessory
EC_914	accessory
EC_915	accessory
EC_916	accessory
EC_917	accessory
EC_918	accessory
EC_919	accessory
EC_920	accessory
EC_921	accessory
EC_922	accessory
EC_923	accessory
EC_924	accessory
EC_925	accessory
EC_926	accessory
EC_927	accessory
EC_928	accessory
EC_929	accessory
EC_930	accessory
EC_931	accessory
EC_932	accessory
EC_933	accessory
EC_934	accessory
EC_935	accessory
EC_936	accessory
EC_937	accessory
EC_938	accessory
EC_939	accessory
EC_940	accessory
EC_941	accessory
EC_942	accessory
EC_943	accessory
EC_944	accessory
EC_945	accessory
EC_946	accessory
EC_947	accessory
EC_948	accessory
EC_949	accessory
EC_950	accessory
EC_951	accessory
EC_952	accessory
EC_953	accessory
EC_954	accessory
EC_955	accessory
EC_956	accessory
EC_957	accessory
EC_958	accessory
EC_959	accessory
EC_960	accessory
EC_961	accessory
EC_962	accessory
EC_963	accessory
EC_964	accessory
EC_965	accessory
EC_966	accessory
EC_967	accessory
EC_968	accessory
EC_969	accessory
EC_970	accessory
EC_971	accessory
EC_972	accessory
EC_973	accessory
EC_974	accessory
EC_975	accessory
EC_976	accessory
EC_977	accessory
EC_978	accessory
EC_979	accessory
EC_980	accessory
EC_981	accessory
EC_982	accessory
EC_983	accessory
EC_984	accessory
EC_985	accessory
EC_986	accessory
EC_987	accessory
EC_988	accessory
EC_989	accessory
EC_990	accessory
EC_991	accessory
EC_992	accessory
EC_993	accessory
EC_994	accessory
EC_995	accessory
EC_996	accessory
EC_997	accessory
EC_998	accessory
EC_999	accessory
EC_1000	accessory
EC_1001	accessory
EC_1002	accessory
EC_1003	accessory
EC_1004	accessory
EC_1005	accessory
EC_1006	accessory
EC_1007	accessory
EC_1008	accessory
EC_1009	accessory
EC_1010	accessory
EC_1011	accessory
EC_1012	accessory
EC_1013	accessory
EC_1014	accessory
EC_1015	accessory
EC_1016	accessory
EC_1017	accessory
EC_1018	accessory
EC_1019	accessory
EC_1020	accessory
EC_1021	accessory
EC_1022	accessory
EC_1023	accessory
EC_1024	accessory
EC_1025	accessory
EC_1026	accessory
EC_1027	accessory
EC_1028	accessory
EC_1029	accessory
EC_1030	accessory
EC_1031	accessory
EC_1032	accessory
EC_1033	accessory
EC_1034	accessory
EC_1035	accessory
EC_1036	accessory
EC_1037	accessory
EC_1038	accessory
EC_1039	accessory
EC_1040	accessory
EC_1041	accessory
EC_1042	accessory
EC_1043	accessory
EC_1044	accessory
EC_1045	accessory
EC_1046	accessory
EC_1047	accessory
EC_1048	accessory
EC_1049	accessory
EC_1050	accessory
EC_1051	accessory
EC_1052	accessory
EC_1053	accessory
EC_1054	accessory
EC_1055	accessory
EC_1056	accessory
EC_1057	accessory
EC_1058	accessory
EC_1059	accessory
EC_1060	accessory
EC_1061	accessory
EC_1062	accessory
EC_1063	accessory
EC_1064	accessory
EC_1065	accessory
EC_1066	accessory
EC_1067	accessory
EC_1068	accessory
EC_1069	accessory
EC_1070	accessory
EC_1071	accessory
EC_1072	accessory
